Unnamed: 0,Title,Video ID,Published At,Keyword,Likes,Comments,Views,pop_score
1161,Let&#39;s Talk About Education | Jayne Ellspermann | TEDxOcala,hreYh2Yha4A,2017/12/8,education,881,17,45584,3.101052620346068e-05
1162,John Deweyâs 4 Principles of Education,y3fm6wNzK70,2021/1/30,education,7110,374,262959,0.00034323605598644364
1163,"Life Change Begins with Education, Not Inspiration | Jim Rohn Motivational Video",bLPCVGigTrw,2022/1/24,education,34575,350,1309077,0.0011332756983926183
1164,The problem of education inequality | CNBC Reports,T-JVpKku5SI,2020/8/27,education,4560,144,150633,0.00017584940443261517
1165,PSYQUI - Education,IAgTv8b20Dg,2019/5/30,education,26171,577,1451335,0.0009451082100103774
1166,The Price of Education In China | Gen è·?China,ovxXYMsz37g,2022/6/11,education,3749,715,167574,0.0005058575462274696
1167,Pink Floyd - We Don&#39;t Need No Education Lyrics in Description!,MAe_w9a_IN8,2008/7/25,education,50074,3095,7178954,0.0029167904445395625
1168,Financial Education | The 4 Rules Of Being Financially Literate,q5JWp47z4bY,2020/7/29,education,37645,2115,753025,0.0018761809871717754
1169,RSA ANIMATE: Changing Education Paradigms,zDZFcDGpL4U,2010/10/14,education,130817,6868,17103736,0.006907067511662886
1170,I Tried to Speedrun Minecraft Education Edition,VxoXfpr6spc,2021/2/5,education,222713,12557,6281449,0.01112667925135293
1171,How School Makes Kids Less Intelligent | Eddy Zhong | TEDxYouth@BeaconStreet,2Yt6raj-S1M,2015/2/6,education,310589,23024,6701666,0.01852393216976073
1172,The Importance Of Education - What&#39;s The Real Purpose Of Education?,ZDAdi6ZLktc,2019/4/1,education,3121,104,143605,0.0001236982334810225
1173,"The U.S. Is Dealing With A Teacher Shortage, Education Secretary",PAlgOvXOewM,2022/8/16,education,908,932,37905,0.0006408083484495995
1174,"Education should be a right for all, not a privilege for the few.",I0dKGM_B3ys,2022/8/24,education,1445,296,6611,0.00020834570258507223
1175,Every State Ranked by Education. (All 50 US States),BvbxH9PFcSI,2022/8/23,education,2951,580,63675,0.00040918839222297345
1176,Growing Number Of High Schoolers Are Opting Out Of Higher Education,JggwEgBFm3o,2022/8/10,education,1237,709,65745,0.0004886894646799914
1177,Daryl Hall &amp; John Oates - Adult Education (Official Video),XLYqTZKEpvs,2015/4/20,education,32962,2355,3371830,0.0020052121347387568
1178,The Future of Education - Yuval Noah Harari &amp; Russell Brand - Penguin Talks,j0uw7Xc0fLk,2018/10/8,education,19436,1683,940004,0.0013167736865788617
1179,How Pratham Mittal Is Fixing Indian Business Education?,BzOrENKvfV4,2022/8/23,education,324,51,6631,3.6501586265092674e-05
1180,Minecraft but you can CHOOSE YOUR YOUTUBER...,3NPXe9tqAfc,2022/8/23,minecraft,6559,257,157301,0.0002724791843320681
1181,I Google Translated MINECRAFT 200 Times...,D3Xz9SwOi7I,2022/8/24,minecraft,28195,2588,943664,0.0019915287941543788
1182,Why do these SCARY DOCTORS PERFORM RADIATION SURGERY ON A VILLAGER in Minecraft ? SCARY VILLAGER !,p-poNhIoWI8,2022/8/24,minecraft,992,18,59749,3.502606987271093e-05
1183,Monster School : BABY MONSTERS GIANT RUSH RUN CHALLENGE 3 - Minecraft Animation,06mX6Af3Amg,2022/8/23,minecraft,1796,47,77345,6.628796950953286e-05
1184,Busting 100 Minecraft Myths In 24 Hours,yQHIbI5eFe0,2022/8/24,minecraft,5524,526,206418,0.00040232013247540235
1185,*SHOCKING* 8 INSANE Things Done By Minecraft Players That Will Blow Your Mind ð±,ysfw9ccb-vE,2022/8/24,minecraft,9633,179,88788,0.00032661202580608545
1186,Incredibly CURSED Minecraft Mods,CrUkeMM-gis,2022/8/23,minecraft,17548,664,481643,0.0007196633215072192
1187,O VÃ­deo Mais Visto de Minecraft!,F530cN4t4-I,2022/8/24,minecraft,28878,605,544761,0.0010009365986950267
1188,Teaching Preston How To LADDER CLUTCH in Minecraft Bedwars...,QCY71hdGOl8,2022/8/24,minecraft,12675,909,167962,0.0007408013342960723
1189,I Survived 100 Days on a SURVIVAL ISLAND in Minecraft Hardcore...,zDv2B606lvg,2021/2/7,minecraft,345943,11838,18380002,0.013896783745990177
1190,GEBURT bis TOD als Minecraft SPINNE! â?[Deutsch/HD],hI-NdCkqPEU,2022/8/24,minecraft,2586,98,52954,0.00010582127521894266
1191,ASI serÃ¡n las VOTACIONES MC LIVE 2022!,zRRCD_hYiLI,2022/8/24,minecraft,98631,3188,1044608,0.0037917238856275868
1192,Minecraft wait what meme part 281 (Yoshie NextBot),D6S4wlmGs8Y,2022/8/24,minecraft,1809,65,94188,7.400733278243355e-05
1193,Bir Minecraft Efsanesi: BÄ°LLY VE GÄ°ZEMLÄ° HÄ°KAYESÄ°,2DvcGeGCU18,2022/8/24,minecraft,23676,1913,167863,0.0015093155642998681
1194,Eu sobrevivi 100 DIAS como GODZILLA no Minecraft HARDCORE!,1r4rKBVHki8,2022/8/24,minecraft,31710,456,444036,0.0010454760591069848
1195,I found SECRET ROAD to OBUNGA PLANET in MINECRAFT animation! THE MAN FROM WINDOW Scooby,#NAME?,2022/8/23,minecraft,1333,22,119487,4.897586363974207e-05
1196,"Minecraft, But It Gets More Realistic...",E5sYdqtJzHw,2022/8/11,minecraft,54092,2452,1655085,0.0024069263142606906
1197,Hice MINECRAFT RTX para ANDROID en 24 HORAS,STMEBpBHvAo,2022/8/24,minecraft,16605,849,183096,0.0007825571504470201
1198,7 Security Build Hacks vs Pillagers - Minecraft,dUdp_MSKMwA,2022/2/23,minecraft,287909,6424,23169378,0.010799910323292847
1199,ELE VAI ME BATER SE EU NÃO CONCLUIR ESSES DESAFIOS NO MINECRAFT,G5Wdx2v2LYY,2022/8/24,minecraft,11316,850,187063,0.0006840712428281904
1200,"Minecraft, ale KOLORY CHCÄ NAS ZABIÄ!",2yYybr_dFwk,2022/8/24,minecraft,12935,80,129591,0.0004100649340310765
1201,MÃNH SINH Tá»N 100 NGÃY LÃM QUÃN CÃCH Máº NG TRONG MINECRAFT ONE PIECE SIÃU KHÃ VÃ Máº NH QUÃ TRá»I !!,gjjGa8eIRk4,2022/8/24,minecraft,4279,171,188490,0.00018130605014228112
1202,Nguá»n gá»c cá»§a ALLAY | Giáº?thuyáº¿t MINECRAFT | Gamechan,iZ3fFX_xeqg,2022/8/24,minecraft,2815,79,97537,0.00010500530658155194
1203,Hilariously FAKE Minecraft Speedruns...,P891I3YCQf0,2022/8/21,minecraft,11751,659,408227,0.0005880075060234632
1204,BRUTÃLIS SHULKER FARM! MINECRAFT MESTERFOKON 77.,kdfO2S83VFo,2022/8/24,minecraft,7246,464,88247,0.0003918006129622709
1205,CONSEGUI NOVOS TOTENS COM SUPER PODERES NO MINECRAFT!!,ycS19p7EgNM,2022/8/23,minecraft,26848,239,273349,0.0008591969138219061
1206,"Minecraft, ale MOGÄ ZABIERAÄ UMIEJÄTNOÅCI MOBÃW!",RoaX4PPi6Mo,2022/8/24,minecraft,5675,54,70181,0.00018225799772494494
1207,I Made 100 Players Survive Zombie Island Civilization in Minecraft...,4Uhqaf5ERfs,2022/8/20,minecraft,64464,3171,1564078,0.0029828465164182983
1208,"Minecraft but I have 1,000,000 diamonds",vl9E6lND4V0,2022/8/24,minecraft,20892,622,795386,0.0007941912851312551
1209,"I Google Translated Minecraft Mobs 1,000 Times",3F4VGLqrIIk,2022/8/24,minecraft,4510,264,276901,0.00023490169283652416
1210,TANI AQUAPARK 1$ vs DROGI AQUAPARK 100000$ W MINECRAFT?! GPLAY &amp; LUMI,WlUv1FyeHdE,2022/8/24,minecraft,2990,160,42924,0.0001446961261620107
1211,Vengo ADOTTATO Da Una Famiglia Di RAINBOW FRIENDS Su Minecraft!,Z3KtXzvSXOo,2022/8/24,minecraft,10676,399,111027,0.00043319908809884213
1212,I Survived 100 Days as a WARDEN in Minecraft,_-OvXMbWFGw,2022/8/13,minecraft,35092,1804,1815767,0.0016864363353637844
1213,Minecraft NOOB vs PRO: MODERN SECRET BASE BUILD CHALLENGE,NSh5SW8jgKE,2022/7/24,minecraft,88340,2982,6734947,0.0036342658840814615
1214,TÃ³m Táº¯t 300 NgÃ y Sinh Tá»n Minecraft SiÃªu Pixelmon MÃ¬nh Báº¯t Bá»?3 SÃ¡ng Táº¡o !!,4ItYIOFQ4Ek,2022/8/24,minecraft,1184,54,50148,5.32018255025886e-05
1215,One Block VS My HATER In Minecraft!,RPZPjPmCheg,2022/8/24,minecraft,3396,116,145497,0.00013537881064933113
1216,"Minecraft, But Health Multiplies Every Time You Mine || Minecraft Mods || Minecraft gameplay Tamil",EkOFRoBW67s,2022/8/24,minecraft,1229,24,22525,4.211348884064164e-05
1217,CONHEÃA O PINK DO RAINBOW FRIENDS NO MINECRAFT !! ( RAINBOW FRIENDS  ),YHl1X1Yc-mA,2022/8/23,minecraft,2716,53,66379,9.336193131476988e-05
1218,"Minecraft Speedrunner VS $1,000,000 MrBeast Challenge",wwkH0prchjQ,2022/7/30,minecraft,1251353,71682,18565979,0.06202666910603676
1219,FERÄ°TED VS MÄ°NECRAFT #305,qx1pOY5KtoY,2022/8/23,minecraft,6642,312,314438,0.00030378074799654976
1220,20 Minecraft Block Facts You Maybe Didn&#39;t Know,LeC5yJq4tsI,2022/8/21,minecraft,57527,1115,1204024,0.001970559331292368
1221,Monster School : I am Fearless...Bad Mother Herobrine - Sad Story - Minecraft Animation,wVb7IkL690A,2022/8/23,minecraft,2779,83,187668,0.00010905238150492842
1222,THEMURAT VS MINECRAFT #159,3qu5y7J2JcY,2022/8/23,minecraft,8260,1127,216482,0.0008171516781456612
1223,GROWING UP as RAINBOW FRIENDS In Minecraft!,nEqThvdVX2o,2022/8/14,minecraft,83345,4558,4452337,0.004147927365511646
1224,CO ROBI BOBO na MOIM KOMPUTERZE o 3:00 w NOCY gdy ÅPIÄ w PRAWDZIWYM Å»YCIU? ð°,ketierIoqww,2022/8/24,minecraft,2963,193,50724,0.00016216797342088744
1225,BastiGHG vs. NEUE ENDBOSSE (EVIL BASTIGHG),nBYjG5aApQE,2022/8/23,minecraft,37251,1452,389051,0.001537438430437422
1226,TESTING Viral Minecraft Build Hacks That Actually Work,9G0t1bJEP4g,2022/8/24,minecraft,8560,152,107957,0.00028872129803447674
1227,Why did THESE VILLAGERS BURIED ME ALIVE in Minecraft ? HOW TO SURVIVE UNDERGROUND ?,5BtAcOHt310,2022/8/24,minecraft,4160,122,218182,0.00015957246715332147
1228,1.19.21 OUT NOW - New Cape &amp; Mob Vote?,sFtL_3URKYw,2022/8/24,minecraft,3245,437,51716,0.0003171239763809918
1229,I OPENED MY OWN ARCADE SHOP,WBK2_lD7KGA,2022/8/24,minecraft,298445,15610,3773387,0.014200521803447724
1230,SAT AUGUST LAST MINUTE TIPS!,VK67DyaJpj4,2022/8/24,sat,407,69,7163,4.9110723138476335e-05
1231,ULTIMATE SAT READING GUIDE TO IMPROVE YOUR SCORE 300 POINTS!,_nEEYe9nvx8,2022/8/19,sat,506,35,10309,2.8868339721262818e-05
1232,"how to get a 1500+ on the SAT | how to study, study plan, motivation + section tips, resources ð",F1H7k_O_Cis,2021/8/16,sat,8860,238,140916,0.0003233814516113169
1233,SAT AUGUST GUIDE TO IMPROVE SCORE 200+ POINTS! ULTIMATE TIPS AND BEST PRACTICES!,2RJ9vI-_G5k,2022/8/16,sat,586,83,12464,5.9952743637817575e-05
1234,How to get a perfect score on the SAT reading section: tips from a 1600 scorer,9Y5UOVGR1qc,2020/11/28,sat,51658,1455,876309,0.001909259683171049
1235,SAT Math Prep - No Calculator Practice Test 1,2wejLVabgKM,2019/12/1,sat,18806,1403,689166,0.001136055976745732
1236,Day 1 of 14 days of SAT Prep Lessons! By a 1590 SAT Scorer! SAT Math Formulas and Writing Rules!,naG265Nefoo,2021/3/30,sat,3562,118,87567,0.00013887606454693932
1237,"How I Improved My SAT Score by 300+ Points: 5 Life-Saving Study Tips, Practice Books You NEED to Use",kSPcjmZdAuI,2020/7/26,sat,15128,639,338212,0.0006490503255599168
1238,How to get a PERFECT 800 on the SAT Math Section: 13 Strategies to maximize your score,OCOlne56VYc,2019/11/23,sat,38148,3767,932919,0.002853609079258933
1239,"SAT Math Test Prep Online Crash Course Algebra &amp; Geometry Study Guide Review, Functions,Youtube",yBCAv_NzzPQ,2016/6/16,sat,45253,4353,3243901,0.003354737887844426
1240,What&#39;s a Good SATÂ® Score? Updated for 2022-2023!,K0tyWm7nso0,2022/7/13,sat,669,95,24686,6.869108379780818e-05
1241,How I Got A 1530 on the SAT Without Studying (Part 1),Ky4juPl-lK4,2020/8/13,sat,15036,1563,385709,0.00117437569396734
1242,The problem with America&#39;s college entrance exam,WjVVwMGJ9S8,2019/7/12,sat,80947,5557,2706505,0.004604097272820116
1243,"SAT Math Test FULL Review (50 Problems) || Algebra &amp; Geometry, Calculator &amp; Non-Calculator",PIGkcF-H1Ho,2020/2/22,sat,21809,1899,549530,0.0014756744335373397
1244,SAT AUGUST TIPS AND TRICKS! DETAILED SAT GUIDE FOR NEW SAT!,jZrHzU1orc8,2022/7/8,sat,1115,121,25201,9.029484172657229e-05
1245,"Asking Yale Students How They Got Into Yale | GPA, SAT/ACT, Extracurriculars &amp; More!",5Q538rYLdvg,2021/11/22,sat,19894,1070,977299,0.000978705456439219
1246,SAT Exam Prep | Tips from a Harvard grad,f_S5png6OhY,2020/9/28,sat,18698,1258,400968,0.0010465849708231282
1247,SATÂ® Reading: How to Crack a 700! Tips &amp; Strategies to score HIGHER!,7zjPapUDRMg,2022/5/5,sat,549,69,17195,5.0524134699192846e-05
1248,SAT Reading Tips: How I Answered All 52 Reading Questions in 8 MINUTES,k1VOUvAjUDo,2019/10/25,sat,70001,2654,1879805,0.0028709953350487313
1249,How to get a perfect score on the SAT writing section: tips from a 1600 scorer,KXF9u9iZRM8,2020/11/28,sat,10660,363,196727,0.00041852312137358454
1250,SAT Reading: The Ultimate Guessing Trick,2ycFoqPEYG4,2020/3/3,sat,70562,3866,2535222,0.003482610789772179
1251,SAT AUGUST ULTIMATE STUDY ROUTINE GUIDE!,kOC2QswhrXM,2022/8/2,sat,1786,257,30191,0.00018531099886680836
1252,Adults Take The SAT (Again),PJRhPrLJ4Oo,2015/5/24,sat,48633,4129,4154143,0.0032973000096766015
1253,"SAT Math COMPLETE Test Review (50 Problems) || Algebra &amp; Geometry, Calculator &amp; Non-Calculator",vnF2zqwI8oY,2021/3/6,sat,9624,864,240450,0.0006671495202512064
1254,How I Got a 1500+ on the SAT | ONE WEEK Study Plan Prep Tips,i-jFcw-lGho,2020/8/16,sat,9354,766,210192,0.000603559406272432
1255,SATÂ® Tips and Trickzzz: Three Tips and Strategies to INCREASE Your Score!,-9hjdvULDyc,2022/3/11,sat,503,52,13591,3.912595012265001e-05
1256,"How I got a 1500+ on the SAT: DOs/DONTs, Advice, Best Books, How to Study, What You Need to Know",uQr-I8OsSjo,2019/1/5,sat,30046,2138,674979,0.0017484453006161205
1257,How the SAT is Scored,MDoc0qoKSHA,2018/11/8,sat,863,102,61085,7.585530166827684e-05
1258,Last Minute SATÂ® Tips: What to Study the Night Before the Exam,ht5vd3wNw0Y,2018/3/8,sat,7675,1875,327146,0.0013110847869370298
1259,Mase GAVE UP HIS BIBLE AGAIN to join Snoop Dogg and Death Row (YOU MUST SEE THIS),bb3ilyJAWfM,2022/8/5,sat,1218,258,45214,0.00018148591210248157
1260,How to get a perfect score on the SAT math section: tips from a 1600 scorer,DrTNxpJl2Cg,2020/11/28,sat,13503,400,273900,0.0005071005444932632
1261,Katt Williams ATTACKED by Fans for NOT being Funny (YOU MUST SEE THIS),mJ2ep2XoDS0,2022/5/23,sat,2043,257,25291,0.0001878848468271791
1262,SAT Practice Test 2022: Mock Proctor with Timer and Breaks!,1nhGDFGkozk,2020/10/17,sat,1529,50,66259,6.0088871245157404e-05
1263,SAT AUGUST ULTIMATE TRICKS GUIDE!,PNslmbe6SW0,2022/7/23,sat,1111,40,20897,4.453138354199841e-05
1264,Last Minute Cram Tips for the SAT Math Section!,GAOHbxgVpcg,2021/11/4,sat,692,74,19220,5.538078701831398e-05
1265,Davis High School student receives a perfect score on the SAT exam,rGqdj3BbpPw,2022/1/19,sat,25308,3426,897553,0.002486975553897342
1266,SAT Prep Guide: 10 Harvard SAT Tips Guaranteed to Get You a 1500+ *no tutor*,kh898pODd8s,2019/8/12,sat,4227,184,108874,0.0001841622862494581
1268,R. Kelly&#39;s Victims STARTED ACTIN UP in Court &quot;YOU RUINED OUR LIVES!&quot;,oRHWSya3XGE,2021/9/22,sat,4897,1299,231325,0.000906163679279111
1269,how i got 1500+ on the SAT ð study tips!,0X1_WUKvrno,2019/7/22,sat,12892,778,290351,0.0006720562447828462
1270,How I got a 1500+ | how to self study for the SAT | best SAT prep books 2020,_bs5A-sHfbU,2020/5/31,sat,22430,927,488575,0.0009526353290467926
1271,SATÂ® Test Timer: Mock Proctor With Breaks and Clock!,9W69Q3M9thY,2019/6/12,sat,6383,330,258491,0.00030572840780780636
1272,How To BEAT The SAT in 2022! ULTIMATE SAT 2022 GUIDE!,1xHy_imdXdc,2022/1/6,sat,1800,208,53207,0.0001539249626045764
1273,What&#39;s a Good SATÂ® Score: Updated 2021,TQWhk-eXLXc,2021/7/14,sat,2309,554,99569,0.00038778020816904646
1274,Koreans Take SAT Math Section,QyTKhDGV7L0,2016/6/11,sat,86374,15363,8596384,0.01096103789230794
1275,"Scoring 1500+ on the SAT in 1 month || Complete Plan, No Coaching Needed, Free Study Material",Z3KKfGaGkbw,2021/5/27,sat,3083,140,55195,0.00013673503341648247
1276,Solving the 46 Hardest SAT Math Problems from the Official Practice Tests,sIcJtXLMnRQ,2021/4/23,sat,3480,278,126212,0.00022105762388961755
1277,[SAT Writing] 8 MUST KNOW Grammar Concepts for a Perfect Score,1VBsWYKxDmo,2018/1/15,sat,9475,292,284841,0.0003619259757978448
1278,SAT Math: The Ultimate Guessing Trick,Z1-8o3bH674,2011/10/7,sat,712273,32736,18116954,0.03163495496014214
1279,I Survived A Plane Crash,jdMNoQE3mIQ,2022/8/20,mrbeast,1962726,62540,37550877,0.07397902481512923
1280,"I Gave My 100,000,000th Subscriber An Island",2isYuQZMbdU,2022/8/4,mrbeast,3710978,224423,63310479,0.18294408831837586
1281,I Built Willy Wonka&#39;s Chocolate Factory!,Hwybp38GnZw,2022/6/4,mrbeast,4493972,177471,99698731,0.1784150344352661
1282,"100 Girls Vs 100 Boys For $500,000",tVWWp1PqDus,2022/7/23,mrbeast,2946965,131040,71968133,0.12566530461182318
1283,How Bubblegum Is Made!,8kWrN2bgvSA,2022/8/22,mrbeast,302909,7693,8097268,0.010936061023893884
1284,"$10,000 Every Day You Survive Prison",hD1YtmKXNb4,2022/4/9,mrbeast,3550678,157803,93963115,0.15052194846727177
1285,Never Have I Ever: IRL,U1bUwDxBu4Y,2022/8/24,mrbeast,142261,14797,2529954,0.011073550468697768
1286,"$456,000 Squid Game In Real Life!",0e3GPea1Tyg,2021/11/24,mrbeast,14259033,611757,285526909,0.48535922668772774
1287,"Would You Swim With Sharks For $100,000?",LnlKwzc_TNA,2022/3/19,mrbeast,2897163,104483,85522922,0.11376528001865953
1288,"100 Chicas VS 100 Chicos por 500,000 DÃ³lares",zvkDF3Hvq-0,2022/8/20,mrbeast,207061,7997,4573945,0.008528256536411916
1289,100 Kids vs 1 Pro,fqq9TSkSe2U,2022/8/15,mrbeast,365592,7270,11123363,0.012618500834746499
1290,Worldâs Most Dangerous Escape Room!,3jS_yEK8qVI,2022/1/29,mrbeast,3945358,145722,125670049,0.15498139736864497
1291,I Opened A Restaurant That Pays You To Eat At It,dg2Ag3e8W-Q,2020/12/19,mrbeast,3963124,728774,116842899,0.39871479802520504
1292,I Spent 50 Hours Buried Alive,9bqk6ZUsKyA,2021/3/27,mrbeast,6055504,239172,191988678,0.23813580331979417
1293,Most Expensive Hotel Room!,pgvBPAsDf2A,2022/7/25,mrbeast,374130,26390,10280971,0.021555617147301226
1294,100 Filles Contre 100 GarÃ§ons Pour 500 000 $,ILGQ-rJK5yg,2022/8/20,mrbeast,31521,926,889300,0.001185491757157887
1295,"Offering People $100,000 To Quit Their Job",DuQbOQwVaNE,2021/3/13,mrbeast,2869906,119182,94508185,0.119581654280607
1296,24 Hours In The Most Haunted Place On Earth,YyhKdOCwD7s,2019/5/30,mrbeast,2021442,121200,66999237,0.10273451552259272
1297,"Last To Take Hand Off Lamborghini, Keeps It",qIsgdOVGA04,2021/10/23,mrbeast,3514143,129023,97578090,0.13783596141207888
1298,"Going Through The Same Drive Thru 1,000 Times",QxGVgXf_LNk,2019/10/5,mrbeast,3557658,127113,160818375,0.1405612919172899
1299,World&#39;s Largest Experiment!,JeTkMdw6RK8,2022/5/22,mrbeast,598389,19760,25367316,0.02347773625408281
1300,"I Searched 100 Dumpsters, Here&#39;s What I Found",anFxsa5jXrE,2019/10/12,mrbeast,1572751,52457,91053784,0.06250146481529152
1301,"Last to Stop Swinging Wins $1,000,000 (Part 2)",RwnN2FVaHmw,2019/11/30,mrbeast,1511358,81100,69330547,0.07308195374205723
1302,I Opened The World&#39;s First FREE Store,n6qc4LHN2KQ,2019/6/15,mrbeast,1801566,76492,61197670,0.07665738852100822
1303,Most Unusual Houses!,IWWv3dq4Gb4,2022/5/21,mrbeast,378105,9251,13637506,0.01362297506418436
1304,World&#39;s Most Dangerous Fruit,0nS_yE49vDI,2022/8/23,mrbeast,312575,1902,3392295,0.00987278450614692
1305,Extreme Moments Before Disaster!,5orcB4yyjoU,2022/6/14,mrbeast,385059,10374,17321080,0.014303186007749841
1306,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",LeYsRMZFUq0,2020/12/15,mrbeast,4763784,174632,110124989,0.18335125185856685
1307,World&#39;s Largest Bowl Of Cereal,xRwy_rKc7gI,2019/5/15,mrbeast,2030057,81670,107126467,0.0856456847436619
1308,"Last To Leave Circle Wins $500,000",zxYjTTXc-J8,2021/8/31,mrbeast,4437532,109214,180766617,0.15571305742582442
1309,"$1 Burger vs $10,000 Burger!",Xzkzp2Y1t0o,2022/8/2,mrbeast,367987,6645,11118461,0.012523376752658766
1310,"Last To Leave VR Wins $20,000",RCvnytndd9c,2019/6/8,mrbeast,2135851,91698,93319974,0.09176249476138508
1311,"Paying People $10,000 To Eat Ghost Pepper",fWcSBWadolA,2019/6/1,mrbeast,1080199,36374,37780348,0.04225189440462748
1312,Giant Monopoly Game With Real Money,2nd73lyvq4w,2019/2/15,mrbeast,1552125,67399,66839006,0.06732722246130327
1313,Luckiest People Alive!,jgyTwWtvMdE,2022/5/27,mrbeast,446014,8278,20779962,0.015474398811150362
1314,Surviving 24 Hours Straight In A Desert,Ooke4YZv8Ts,2019/3/16,mrbeast,2129926,91190,98750169,0.09161921051593055
1315,Surviving 100 Days In The Wilderness!,z6xXgUlBxwg,2022/7/12,mrbeast,319041,5526,9734303,0.010806833836580097
1316,"I Bought The World&#39;s Largest Firework ($600,000)",erQ_9yEz0ls,2020/7/3,mrbeast,4120158,177881,136439525,0.17227192036380376
1317,"Extreme $500,000 Game Of Tag!",uocETPj4Jx4,2021/9/4,mrbeast,3136265,101503,79882619,0.11794969246779474
1318,World&#39;s Fastest Car!,nopEs-K4ExM,2022/7/9,mrbeast,557743,19706,21747698,0.022346644363391323
